CO,NO,NO2,NOX,O3,PM10,PM25,PRS,RAINF,RH,SO2,SR,TOUT,WDR,WDV,WSR,CO_imputed,NO_imputed,NO2_imputed,NOX_imputed,O3_imputed,PM10_imputed,PM25_imputed,PRS_imputed,RAINF_imputed,RH_imputed,SO2_imputed,SR_imputed,TOUT_imputed,WDR_imputed,WDV_imputed,WSR_imputed
0.57,3.8,8.6,12.2,38.0,81.0,26.46,701.4,0.0,34.0,5.8,0.2865623788468713,33.22,301.8308431286671,80.0,15.5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.57,4.0,7.7,11.5,34.0,69.0,23.37,700.7,0.0,31.0,5.4,0.2792928952861037,34.04,298.7223838010836,80.0,16.6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.54,3.5,7.2,10.4,34.0,62.0,19.78,700.4,0.0,27.0,5.5,0.2727889262101707,34.8,301.52587909860466,91.0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.55,4.3,8.4,12.4,32.0,50.0,17.77,700.2,0.0,26.0,5.9,0.277,34.75,305.8013638061882,90.0,16.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.53,3.2,8.0,11.0,28.0,53.0,18.02,700.3,0.0,24.0,5.750803929714557,0.1,34.03,312.15112196079406,101.0,17.9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.58,4.5,12.1,16.4,24.0,55.0,17.0,700.8,0.0,20.0,7.4,0.003,33.22,317.6544795605881,115.0,13.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.58,4.1,10.1,14.0,23.0,46.0,21.65,701.3,0.0,29.0,5.9,0.0,31.87,321.25994973311134,110.0,15.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,3.1,12.0,14.9,21.0,84.0,19.98,701.8,0.0,38.0,5.8,0.0,29.78,326.1873717075943,90.0,18.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,2.3,10.3,12.3,22.0,82.0,17.13,702.1,0.0,39.0,5.5,0.0,28.71,325.45717555647286,91.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.52,2.0,7.7,9.5,25.0,54.0,12.85,702.5,0.0,45.0,5.1,0.0,27.39,333.4979242353443,101.0,14.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,2.0,11.1,12.8,23.0,41.0,11.8,702.4,0.0,48.0,5.6,0.0,26.4,331.295478077916,117.0,11.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.53,1.9823775279540865,17.4,19.2,21.0,37.0,10.42,702.4,0.0,49.0,7.2,0.0,25.48,337.50487637708164,127.0,11.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.52,1.9,19.9,21.5,19.0,32.0,9.5,702.1,0.0,50.0,6.8,0.0,24.73,329.6662763426659,140.0,8.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.52,1.8,24.4,26.0,17.0,28.0,9.56,702.2,0.0,52.0,6.4,0.0,24.01,336.5707878865449,120.0,6.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,1.9,18.8,20.5,19.0,31.0,10.05,702.4,0.0,54.0,6.3,0.0,23.48,333.98749533173685,118.0,5.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.62,2.3,17.1,19.3,18.0,24.0,11.48,702.8,0.0,57.0,5.9,0.0,23.06,331.31056686296705,147.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.69,4.9,25.9,30.6,13.0,33.0,16.06,703.1,0.0,59.0,6.0,0.024,22.92,328.2110541029709,115.0,4.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.731046898685371,6.159754746326261,26.62334607020938,33.36696115386707,14.0,47.0,22.35,703.5,0.0,54.0,6.165234162581421,0.186,24.92,321.1302555022877,70.0,4.6,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False
0.7010808305863258,5.582801598030338,28.108952417273592,29.846238711415104,21.0,71.0,28.1,703.8,0.0,51.0,6.399623450155678,0.336,26.02,317.3051114771942,78.05002315420995,5.5,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False
0.6816099641264844,4.980126701797013,28.765860679067174,26.172908837569757,26.0,89.0,24.45,703.8,0.0,47.0,6.375190029906242,0.32842307272431215,27.35,304.1072369672845,75.0,5.6,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False
0.6748122083285155,3.7871002706825743,30.6,23.1036239942108,33.0,89.0,21.29,703.7,0.0,45.0,6.36676663330599,0.34081189930767175,28.32,300.696856539092,102.0,7.5,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False
0.662169346968691,3.173173461052622,29.9,20.67264522123893,37.0,69.0,19.78,703.4,0.0,44.0,6.316795288399737,0.33727354937831533,29.1,306.48423589442285,109.0,11.7,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False
0.66,3.9,15.6,19.3,53.0,64.0,16.51,702.9,0.0,38.0,6.151905429673517,0.3326399242836014,30.89,308.23200678595606,82.0,15.1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.56,3.6,8.8,12.2,40.0,70.0,13.72,702.4,0.0,32.0,6.2,0.32788322883833687,32.33,300.3973874814876,78.0,19.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.52,3.7,6.9,10.4,38.0,78.0,9.69,701.9,0.0,29.0,5.6,0.32120013700730854,33.22,301.9082389508869,82.0,19.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.52,4.6,7.4,11.3,37.0,58.0,9.05,701.4,0.0,25.0,5.4,0.3134371017330013,33.97,298.79977962330344,83.0,19.6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.53,3.7,8.3,11.8,34.0,65.0,12.0,701.3,0.0,27.0,6.0,0.30769926307790646,33.52,301.60327492082456,89.0,19.6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.54,4.1,9.1,13.0,30.0,76.0,14.42,701.5,0.0,28.0,6.1,0.309,32.71,305.87875962840803,93.0,19.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,3.6,9.3,12.8,24.0,72.94631191288627,20.65,702.1,0.0,39.0,5.5,0.143,30.11,312.2285177830139,97.0,19.6,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.58,3.8,11.7,15.2,22.0,82.0,16.62,702.5,0.0,47.0,5.3,0.007,28.09,317.7318753828079,82.0,18.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,2.7,8.7,11.2,24.0,56.0,14.6,702.9,0.0,50.0,5.2,0.0,27.11,321.3373455553312,83.0,16.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,3.4,9.2,12.3,24.0,43.0,14.66,703.4,0.0,50.0,5.1,0.0,26.67,326.2647675298141,89.0,15.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.58,3.7,12.3,15.8,24.0,37.0,13.75,703.7,0.0,52.0,5.3,0.0,26.2,325.5345713786927,101.0,12.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,2.9,12.9,15.6,23.0,31.0,11.65,703.7,0.0,57.0,6.3,0.0,25.52,333.57532005756417,118.0,12.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,2.6,13.4,15.8,21.0,23.0,10.28,703.4,0.0,58.0,6.7,0.0,24.82,331.3728739001359,125.0,10.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,2.1,11.6,13.5,21.0,20.0,10.09,703.1,0.0,61.0,5.7,0.0,24.31,337.5822721993014,127.0,10.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.59,2.2,15.6,17.6,18.0,22.0,10.8,703.0,0.0,62.0,5.4,0.0,23.88,329.7436721648858,123.33075750095837,6.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.58,1.9,21.1,22.8,14.0,21.0,11.75,703.0,0.0,64.0,5.5,0.0,23.22,336.64818370876475,139.0,6.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.67,2.0,16.1,17.8,16.0,30.0,12.05,703.3,0.0,67.0,5.4,0.0,22.47,334.06489115395675,128.0,6.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.64,2.2,26.7,28.8,10.0,34.0,15.01,704.0,0.0,70.0,5.5,0.0,22.09,331.38796268518684,128.0,4.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.69,6.2,28.5,33.59302575389201,9.0,39.0,16.54,704.4,0.0,67.0,5.9,0.022,21.99,328.2884499251907,120.0,5.9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.69,7.413057402562652,24.6,32.33806246320007,14.0,36.0,17.92,704.8,0.0,61.0,8.1,0.174,23.88,321.20765132450754,72.0,5.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.7062133759666794,6.684976459652425,28.2,31.501806742657724,17.0,44.0,20.88,704.9,0.0,58.0,8.2,0.2228053333918299,24.87,317.38250729941404,79.2880135744703,6.2,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
0.6937548870513932,5.87578748157418,29.6,30.5444109467156,22.0,61.0,22.79,705.0,0.0,54.0,7.7,0.17567747646197263,26.08,304.1846327895043,90.0,5.5,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.6934329977377139,4.497328897495506,26.3,30.176178236390715,27.0,60.0,21.61,704.9,0.0,53.0,8.017465110264334,0.19012612868818687,26.35,300.7742523613118,119.0,9.9,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False
0.6874740787423507,3.6750838072178276,25.0,33.7,40.0,58.0,20.96,704.5,0.0,47.0,8.0,0.1951820257455577,28.05,306.5616317166427,106.0,9.4,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.7,4.0,16.2,20.0,55.0,54.0,18.74,704.1,0.0,42.0,7.2,0.19849181968627183,29.56,308.3094026081759,112.0,12.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.61,3.1,10.5,13.4,46.0,49.0,13.24,703.7,0.0,38.0,6.2,0.20148274238735714,30.29,300.47478330370745,88.0,13.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.58,3.5,8.2,11.3,36.0,34.0,10.14,703.3,0.0,36.0,5.6,0.208,30.67,301.98563477310677,79.0,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,4.0,8.5,12.2,33.0,35.0,11.45,702.7,0.0,34.0,5.7,0.208,31.27,298.8771754455233,93.0,17.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,3.3,6.4,9.3,32.0,43.0,10.09,702.5,0.0,33.0,5.8,0.146,31.15,301.68067074304435,104.0,15.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,4.9,7.3,11.7,32.0,28.0,10.73,702.0,0.0,30.0,5.7,0.224,32.19,305.9561554506279,90.0,16.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,3.1,6.0,8.9,30.0,31.0,10.73,702.1,0.0,31.0,7.4,0.074,31.87,312.30591360523374,98.0,16.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.57,3.4,8.6,11.6,28.0,34.0,10.24,702.3,0.0,33.0,7.174776607664282,0.003,31.05,317.80927120502776,100.0,15.3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.57,3.7,8.8,11.7,21.0,39.0,15.39,703.0,0.0,42.0,7.8,0.003,29.4,321.414741377551,96.0,17.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,3.7,8.3,11.9,19.0,45.0,17.48,703.3,0.0,45.0,7.736195455453149,0.0,28.74,326.342163352034,100.0,15.8,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.55,2.4,8.8,11.0,19.0,46.0,17.66,703.7,0.0,47.0,6.4,0.0,27.78,325.61196720091255,90.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,3.1,11.2,14.1,16.0,47.0,16.73,703.7,0.0,52.0,5.6,0.0,26.91,333.652715879784,102.0,14.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,2.5,9.8,12.1,15.0,41.0,18.26,703.7,0.0,54.0,5.7,0.0,26.26,331.45026972235576,103.0,10.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.59,2.5,12.7,15.0,12.0,38.0,18.32,703.5,0.0,56.0,6.0,0.0,25.73,337.65966802152127,142.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.57,3.7,16.0,19.4,8.0,36.0,18.79,703.6,0.0,61.0,5.6,0.0,24.97,329.82106798710566,147.0,5.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.59,3.8,15.5,19.1,7.0,37.0,19.78,703.6,0.0,66.0,5.3,0.0,24.31,336.7255795309846,132.0,6.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.59,3.3,16.6,19.7,5.0,38.0,20.94,703.8,0.0,67.0,5.2,0.0,23.84,334.14228697617654,116.0,6.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.59,3.485187593255417,18.8,27.6,4.0,46.0,22.52,703.9,0.0,72.0,5.2,0.0,23.48,331.4653585074067,109.0,6.1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.61,5.831103797655048,17.0,30.2,5.0,50.0,21.71,704.2,0.0,72.0,5.3,0.014,23.19,328.36584574741056,107.0,8.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.68,5.244299132036844,14.6,32.1,7.0,48.0,21.61,704.7,0.0,68.0,5.3,0.09352031904238081,24.18,321.2850471467274,110.0,8.3,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.6944570936918378,5.241111975152681,13.4,26.1,12.0,85.0,21.77,705.0,0.0,66.0,5.7,0.07023630761083102,25.57,317.4599031216339,103.0,9.1,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.67,5.159503793687616,13.3,23.8,15.0,54.0,23.99,705.1,0.0,60.0,5.8,0.031795820273926585,26.2,304.2620286117241,120.0,9.9,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.61,5.5,10.5,15.8,25.0,44.0,20.58,705.1,0.0,54.0,5.5,0.04576205946879057,27.79,300.85164818353167,110.0,8.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.58,3.5,8.1,11.3,33.0,45.0,17.68,704.8,0.0,47.0,5.4,0.05500028434060977,29.38,306.63902753886254,93.0,11.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.54,3.4,5.4,8.6,29.0,36.0,14.52,704.2,0.0,38.0,5.4,0.06225477192562097,31.61,308.38679843039574,85.0,15.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.53,3.0,4.6,7.5,28.0,42.0,14.08,703.5,0.0,36.0,5.3,0.06901527891611331,32.37,300.5521791259273,79.0,17.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.53,3.4,5.2,8.3,28.0,37.0,13.53,702.9,0.0,30.0,5.1,0.07456354704980835,33.41,302.0630305953266,78.0,15.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.54,3.4,5.9,9.2,27.0,33.0,14.56,702.4,0.0,28.0,5.1,0.0818644606883929,33.4,298.9545712677431,76.0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.54,5.0,7.9,12.5,23.0,33.0,13.95,702.1,0.0,27.0,5.0,0.101,33.19,301.7580665652642,90.0,15.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.53,3.6,8.7,12.1,22.0,37.0,13.59,702.1,0.0,28.0,5.0,0.115,32.91,306.0335512728477,91.0,17.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,3.4,9.4,12.5,22.0,38.0,11.39,702.3,0.0,28.0,5.0,0.052,32.35,312.3833094274535,95.0,14.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,2.7,6.3,8.7,22.0,32.0,11.5,702.5,0.0,33.0,4.9,0.004,31.58,317.88666702724765,103.0,14.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.59,3.1,10.1,13.0,20.0,34.0,13.26,702.8,0.0,37.0,5.0,0.0,30.92,321.49213719977087,98.0,12.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.57,2.7,11.5,13.9,19.0,26.0,13.95,703.1,0.0,37.0,5.5,0.0,30.53,326.41955917425383,90.0,13.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,2.3,11.3,13.4,18.0,28.0,11.01,703.5,0.0,44.0,5.3,0.0,29.45,325.6893630231324,90.0,14.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,2.1,6.9,8.7,20.0,25.0,11.26,703.4,0.0,49.0,5.1,0.0,28.89,333.73011170200385,91.0,12.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,1.9,7.4,9.1,19.0,25.0,11.35,703.1,0.0,53.0,5.2,0.0,28.37,331.5276655445756,107.0,10.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,2.0,18.2,20.1,12.0,22.0,13.68,702.7,0.0,60.0,6.1,0.0,27.44,337.7370638437411,124.0,10.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,2.0,16.6,18.4,10.0,29.0,11.02,702.6,0.0,61.0,5.8,0.0,26.37,329.8984638093255,148.0,8.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,1.9,17.2,18.9,9.0,22.0,10.8,702.9,0.0,63.0,5.3,0.0,25.91,336.8029753532044,134.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,1.9,13.7,15.3,9.0,23.0,10.29,702.9,0.0,64.0,5.2,0.0,25.53,334.21968279839643,141.0,7.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.58,2.8,17.2,19.8,7.0,21.0,11.03,702.9,0.0,67.0,5.1,0.0,25.06,331.5427543296266,115.0,7.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.62,4.921213492396451,21.2,30.9,5.0,26.0,11.9,703.6,0.0,69.0,5.0,0.005,25.03,328.4432415696304,114.0,5.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6630937540861199,4.812466857526604,19.7,33.55883906563133,6.0,27.0,14.93,704.2,0.0,72.0,5.0,0.065,25.3,321.3624429689472,103.0,5.4,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.6413352423182642,5.234829189766208,20.4,31.97843015261921,11.0,34.0,18.81,704.5,0.0,66.0,5.3,0.10802909620020777,27.3,317.5372989438538,38.0,4.6,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.6370255729958508,5.5811280356940856,23.6,30.898116149283887,21.0,50.0,19.07,704.3,0.0,50.0,5.7,0.06503029978213665,29.77,304.3394244339439,61.19389861302645,5.8,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
0.6366720081504036,5.42609269864886,26.2,29.590733019767363,30.0,43.0,16.52,704.0,0.0,43.0,6.2,0.06255411504597752,31.34,300.9290440057515,110.0,7.7,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.6382614605992527,7.6,24.6,32.1,39.0,42.0,17.05,703.8,0.0,39.0,6.3,0.05873487628813087,32.3,306.7164233610824,101.0,10.7,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.66,4.4,12.5,16.4,49.0,40.0,15.24,703.3,0.0,35.0,6.0,0.0529686409757158,33.65,308.4641942526156,85.0,12.4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.59,3.7,9.4,12.9,44.0,44.0,11.46,702.7,0.0,31.0,6.7,0.04657499322005706,34.61,300.62957494814714,77.0,14.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.57,3.4,7.6,10.7,37.0,39.0,10.59,702.1,0.0,30.0,6.6,0.039161311232381,35.37,302.14042641754645,72.0,16.5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.55,3.6,6.8,10.2,31.0,39.0,9.22,701.5,0.0,30.0,5.8,0.03249329126560464,35.46,299.03196708996296,87.0,16.1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.56,3.9,7.1,10.8,30.0,30.0,9.73,701.1,0.0,29.0,5.4,0.016731308918394548,35.98,301.8354623874841,86.0,16.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.6,4.5,9.1,13.3,27.0,29.0,10.17,701.0,0.0,29.0,5.4,0.0487013308898591,35.51,306.11094709506756,88.0,17.1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.58,4.1,10.1,13.7,23.0,35.0,9.76,701.2,0.0,30.0,5.5,-0.07486477650274895,34.83,312.4607052496734,89.0,16.1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.59,3.7,9.2,12.7,22.0,32.0,8.44,701.5,0.0,31.0,5.384896002516297,0.012,33.74,317.96406284946744,102.0,15.1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.62,4.7,11.6,16.0,18.0,26.0,8.3,701.9,0.0,33.0,6.8,0.002,32.85,321.5695330219907,112.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6,3.7,11.7,15.2,16.0,19.0,9.63,702.1,0.0,37.0,6.5,0.0,31.87,326.4969549964737,99.0,13.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,3.3,9.4,12.4,13.0,39.0,13.4,702.6,0.0,47.0,5.7,0.0,29.94,325.7667588453523,89.0,15.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5354388298310198,3.499142881792693,8.33205493369375,11.754184364767426,12.24464937476776,36.61010855076187,13.30742357188343,702.6675575780358,-2.1804837965335545e-05,49.89320036497801,5.592370036519061,-0.0020925089362046206,28.77021160045739,333.80750752422364,100.6682153449584,14.725431267193215,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.55,2.5,11.7,13.9,9.0,34.0,13.53,703.1,0.0,51.0,6.7,-0.002391579929952148,28.14,331.60506136679544,112.0,11.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.54,2.6,15.5,17.8,8.0,32.0,12.96,703.4,0.0,54.0,6.7253312798991525,-0.0029863927347371505,27.39,337.81445966596095,144.0,9.4,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.54,2.7,13.6,16.1,7.0,35.0,11.52,703.3,0.0,54.0,6.2,-0.003516963806358131,26.43,329.97585963154535,158.0,8.5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.54,2.7,13.6,16.2,6.0,28.0,12.43,703.3,0.0,55.0,5.7,-0.003104746243021511,25.82,336.8803711754242,149.0,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.53,3.3,14.0,17.1,6.0,28.0,12.17,703.0,0.0,57.0,5.6,-0.0003136508342787697,25.42,334.2970786206163,138.0,7.6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.56,4.0,14.4,18.2,6.0,25.0,12.64,703.0,0.0,59.0,5.4,0.0051069571500864525,25.06,331.62015015184636,124.0,7.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.66,6.0877784369706545,15.7,27.0,5.0,31.0,14.91,703.4,0.0,63.0,5.3,0.02674275840989051,24.73,328.52063739185024,121.0,6.7,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.75,5.28553758508315,16.3,29.48325665146486,7.0,40.0,17.88,703.8,0.0,58.0,5.9,0.07601239154391196,26.33,321.43983879116706,119.0,5.5,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.7626650456533315,4.957767487011906,21.7,29.124334489634528,11.0,45.0,17.23,703.9,0.0,51.0,7.2,0.0426655383575284,28.57,317.6146947660736,76.0,3.8,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.7287553639783623,4.555949438882547,22.276154662890505,29.090967451818347,18.0,47.0,23.04,703.8,0.0,48.0,7.0,0.006701673161545872,29.75,304.41682025616376,124.0,5.1,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False
0.6957142598608036,3.6695686036499686,28.3,28.8814518056494,29.0,62.0,20.81,703.5,0.0,43.0,6.9,0.006069997891571893,31.02,301.00643982797135,103.0,9.4,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.664129792793224,3.219955055940874,24.2,33.5,32.0,59.0,18.7,703.5,0.0,39.0,7.2,0.006543992718901243,31.81,306.7938191833022,113.0,14.4,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.62,4.4,11.6,15.8,40.0,54.0,14.21,703.2,0.0,34.0,6.7,0.0,33.25,308.5415900748354,81.0,15.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.61,3.0,9.6,12.4,46.0,45.0,14.79,702.6,0.0,33.0,6.642316360390704,0.0,34.38,300.706970770367,72.0,14.9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.62,3.9,8.5,12.2,37.0,47.0,13.6,702.0,0.0,30.0,6.6,0.0,34.97,302.2178222397663,72.0,16.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.58,3.4,7.4,10.6,33.0,44.0,14.76,701.6,0.0,29.0,5.7,0.0,35.22,299.1093629121828,77.0,17.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,3.3,6.9,10.0,31.0,45.0,15.38,701.3,0.0,27.0,6.2,0.0,35.33,301.9128582097039,88.0,16.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.58,5.5,7.9,12.9,26.0,41.0,12.69,700.9,0.0,27.0,6.3,0.0,34.96,306.18834291728734,104.0,17.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.57,3.5,7.7,11.0,23.0,31.0,10.93,700.9,0.0,27.0,6.1,0.0,34.38,312.53810107189327,102.0,17.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.59,3.8,9.5,13.1,20.0,33.0,9.8,701.4,0.0,26.0,6.4,0.0,33.48,318.0414586716872,115.0,14.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.59,3.5,8.1,11.3,18.0,24.0,9.07,701.8,0.0,29.0,5.6,0.0,32.56,321.64692884421055,116.0,15.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.56,3.8,6.3,9.8,15.0,31.0,10.62,702.5,0.0,41.0,6.6,0.0,30.6,326.57435081869346,94.0,18.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.57,3.2,10.5,13.4,11.0,38.0,9.37,703.1,0.0,47.0,5.5,0.0,29.47,325.8441546675722,93.0,14.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,3.5,9.4,12.3,11.0,30.0,9.29,703.2,0.0,53.0,5.2,0.0,28.48,333.8849033464435,90.0,13.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,2.6,7.5,9.8,11.0,28.0,10.65,703.3,0.0,55.0,5.2,0.003,27.64,331.6824571890153,97.0,12.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
