CO,NO,NO2,NOX,O3,PM10,PM25,PRS,RAINF,RH,SO2,SR,TOUT,WDR,WDV,WSR,CO_imputed,NO_imputed,NO2_imputed,NOX_imputed,O3_imputed,PM10_imputed,PM25_imputed,PRS_imputed,RAINF_imputed,RH_imputed,SO2_imputed,SR_imputed,TOUT_imputed,WDR_imputed,WDV_imputed,WSR_imputed
1.29,23.6,26.5,50.2,20.0,128.0,31.0,716.8,0.0,51.0,7.0,0.014626034917885056,24.36,332.662630481012,26.0,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.22,16.3,22.5,38.8,27.0,77.0,22.0,716.4,0.0,52.0,4.5,0.0051382652101643195,25.61,329.38453568123197,121.0,6.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.16,17.1,21.9,39.0,30.5808094249422,67.0,20.0,715.5,0.0,49.0,3.7,-0.004679289237489531,26.65,327.0245920983857,155.0,0.9,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.34,17.2,19.5,36.6,26.0,67.0,18.0,714.5,0.0,50.0,3.2,-0.012147968965883826,27.01,316.39131373490994,145.0,4.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.33,19.7,20.2,39.9,24.0,77.0,26.0,714.0,0.0,50.0,3.2,-0.015631598869047775,26.97,311.0038618523644,135.0,12.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.33,19.9,20.6,40.5,21.0,91.0,28.0,713.7,0.0,52.0,3.5,-0.014680544836106174,26.5,308.89882006492996,121.0,13.172814198671652,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1.39,17.8,20.1,37.8,20.0,109.0,24.0,714.1,0.0,55.0,4.4,-0.009841165316549456,25.71,311.94504303874925,113.0,9.5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.36,20.5,22.3,42.8,18.0,84.0,20.0,714.6,0.0,56.0,3.2,-0.0022231684609839535,24.9,309.6182230971956,113.0,8.2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.34,22.5,26.3,48.8,13.0,76.0,14.0,715.2,0.0,60.0,2.8,0.004,23.83,309.80799984262603,88.0,3.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.27,17.8,16.0,33.8,7.0,69.0,12.0,716.1,0.0,67.0,6.5,0.0,17.87,312.93166837921547,7.0,3.52368016118559,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1.17,9.1,12.4,21.5,8.0,62.0,12.937423082966996,717.2,0.0,73.0,2.3,0.0,14.95,316.12711303523776,353.0,12.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.16,11.5,12.9,24.4,7.0,38.0,12.726772053492565,717.7,0.0,76.0,2.1,0.0,13.43,325.56885840431397,13.0,14.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.27,18.9,14.7,33.6,8.0,32.0,11.987831844962098,717.8,0.0,76.0,2.4,0.0,14.25,322.94380417993773,122.0,10.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.21,18.2,14.8,33.0,8.0,48.0,13.0,718.0,0.0,79.0,2.4,0.0,13.97,327.3009500902709,128.0,15.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.16,10.9,11.1,22.0,8.0,53.0,2.0,717.8,0.0,86.0,1.9,0.0,12.14,325.41113996788044,147.0,12.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.07,13.5,12.7,26.2,7.0,37.0,-0.5366668166742952,717.7,0.0,89.0,1.9,0.0,11.34,330.4303240985449,108.0,6.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.07,15.7,12.3,28.0,6.0,21.0,0.5227451935755862,717.7,0.0,90.0,1.8,0.0,10.78,334.68194907155714,117.0,4.6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.02,10.9,11.1,21.9,7.0,20.0,3.340527291676179,717.2,0.0,91.0,1.7,0.0,9.94,341.5799642828203,147.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.17,10.5,10.6,21.2,7.0,21.0,3.749398388047814,717.1,0.0,91.0,1.7,0.0,9.47,346.3457311827368,165.0,13.1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.17,21.9,12.2,34.1,7.0,25.0,2.793890549983296,717.2,0.0,91.0,1.8,0.0,9.18,347.48922103098334,157.0,12.359955025000119,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1.17,41.4,12.5,53.9,6.0,26.0,3.0,717.7,0.0,91.0,1.8,0.0,9.01,341.97533191097097,161.0,8.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.53,39.41908551805544,14.3,66.7,6.0,28.0,5.0,718.2,0.0,91.0,1.9,0.002,8.8,345.2172895253484,155.0,9.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.67,45.008563931972645,14.0,69.4,7.0,22.0,3.0,719.0,0.0,91.0,1.9,0.017,8.67,344.7632296712687,149.0,9.249259558227719,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1.53,46.9,13.0,59.9,7.0,28.0,7.0,720.0,0.0,91.0,2.1845074331093692,0.03159814036155535,8.67,337.7972335691639,147.0,2.9,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1.34,22.5,9.3,31.8,8.0,27.0,7.0,720.7,0.0,91.0,1.7,0.02313545501375596,8.55,333.0905946174853,12.0,10.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.26,18.1,8.2,26.3,8.0,26.0,6.0,720.7,0.0,91.0,1.7,0.010903997446359018,8.49,329.81249981770526,7.0,12.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.34,18.2,8.3,26.5,9.0,29.0,8.0,720.3,0.0,91.0,1.5620226142670885,-0.000726474628478635,8.41,327.452556234859,7.0,13.8,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1.34,15.6,7.7,23.2,10.0,26.0,6.0,719.3,0.0,91.0,1.8191990695025195,-0.009557562994032973,8.44,316.81927787138324,7.0,15.9,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1.26,14.7,8.4,23.1,10.0,32.0,5.0,718.6,0.0,88.0,1.6254153822826205,-0.014230147069395419,9.13,311.4318259888378,9.0,15.5,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1.3,14.1,8.6,22.7,10.0,28.0,4.272017498830781,718.4,0.0,81.0,1.830121734800866,-0.014405876703746961,9.08,309.32678420140326,7.0,16.2,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1.24,13.4,9.1,22.5,7.346627686216648,42.0,4.0,718.9,0.0,80.0,1.914596469943731,-0.010676282181521043,8.29,312.3730071752226,353.0,17.6,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1.31,12.1,9.7,21.8,9.0,42.0,6.0,719.3,0.0,83.0,1.8,-0.004470401860570454,7.3,310.0461872336689,353.0,18.2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.29,11.1,11.0,22.1,9.0,33.0,2.3721091139573653,719.8,0.0,85.0,1.7,0.001,6.65,310.2359639790993,348.0,15.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.25,8.8,10.0,18.8,9.0,32.0,4.0,720.5,0.0,86.0,1.7,0.0,6.15,313.35963251568876,353.0,17.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.25,7.7,9.4,17.0,7.691225723904702,24.0,3.0,721.0,0.0,88.0,1.7,0.0,5.64,316.55507717171105,353.0,13.1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.19,7.1,10.6,17.7,8.0,24.0,3.4859597259980584,721.4,0.0,89.0,1.5919925814531417,0.0,5.56,325.99682254078726,347.0,10.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1.09,4.7,9.4,14.2,10.0,22.0,5.0,721.8,0.0,90.0,1.8181731110303754,0.0,5.56,323.371768316411,346.0,16.6,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.0549376190835371,2.0132500152402613,7.386480366244816,9.67669966863749,10.085234462498159,16.088989280556156,4.499810388766773,721.962771325419,0.0,92.1087741494566,1.9326139361074548,0.0,5.030497901130385,327.72891422674417,362.8685158266493,15.569814786921118,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
1.1,2.8,8.4,11.2,12.0,20.0,11.0,722.0,0.0,90.0,1.7,0.0,5.56,325.83910410435374,348.0,13.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.13,2.3,8.4,10.7,13.0,23.0,6.0,721.9,0.0,90.0,1.7,0.0,5.56,330.85828823501816,341.0,10.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.14,2.3,8.7,11.0,12.0,21.0,3.0,721.6,0.0,90.0,1.4680941875484939,0.0,5.56,335.10991320803043,349.0,3.5,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.11,2.5398990674738733,9.3,11.6,11.0,22.0,4.017246791278204,721.4,0.0,89.0,1.8,0.0,5.56,342.0079284192936,7.0,3.4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.13,2.8,8.6,11.4,11.0,20.0,4.560432795406341,721.3,0.0,89.0,1.8,0.0,5.56,346.77369531921016,350.0,1.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.02,3.8,8.8,12.6,12.0,23.0,4.0,721.6,0.0,88.0,1.7,0.0,5.56,347.91718516745664,346.0,8.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.15,5.9,10.0,15.8,11.0,22.0,6.215280540464283,721.8,0.0,86.0,1.8,0.0,5.56,342.4032960474442,347.0,2.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.28,9.7,12.5,22.1,10.0,22.0,4.0,722.0,0.0,84.0,1.9,0.004,5.56,345.6452536618217,343.0,1.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.41,13.3,14.1,27.4,10.0,24.0,2.0,722.4,0.0,82.0,1.8,0.020347799035872513,5.56,345.19119380774197,350.0,1.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.33,9.9,13.6,23.5,13.0,32.0,7.0,722.7,0.0,81.0,1.8,0.010400209524495399,5.56,338.2251977056372,353.0,0.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.31,11.4,13.1,24.5,15.0,30.0,10.0,723.3,0.0,77.0,2.2,0.006708018244331301,6.32,333.51855875395853,7.0,0.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.22,8.3,9.6,17.9,18.0,33.0,8.0,723.0,0.0,71.0,2.0,-0.0012837072156275109,7.6,330.24046395417855,353.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.14,9.2,10.4,19.7,18.0,32.0,4.0,721.9,0.0,69.0,1.9,-0.010181056728865628,8.26,327.8805203713323,351.0,2.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.48,25.5,17.7,43.2,12.0,35.0,4.047666335551828,720.6,0.0,71.0,1.9,-0.017041133354540883,8.6,317.2472420078565,41.0,0.7,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1.37,20.3,16.0,36.3,12.0,49.0,15.0,719.6,0.0,74.0,1.8,-0.0201494099112334,8.35,311.859790125311,20.0,1.544958956463835,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1.6,41.3,19.6,60.9,9.0,47.0,17.0,719.3,0.0,77.0,2.2,-0.018983198427646966,8.11,309.75474833787655,116.0,0.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.77,41.100222145869566,21.1,79.3,8.0,69.0,30.0,719.4,0.0,80.0,2.6,-0.014054997931580056,7.57,312.80097131169583,134.0,0.7,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.72,42.44955998626056,22.2,82.1,7.0,85.0,29.0,719.8,0.0,85.0,3.9,-0.0068648389422118344,6.62,310.4741513701422,133.0,3.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.72,45.0197652651532,21.9,80.9,7.0,54.0,22.0,720.0,0.0,88.0,3.9,0.0,6.17,310.6639281155726,138.0,1.6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.64,39.40725831626206,20.7,71.5,6.0,38.0,19.0,720.4,0.0,89.0,4.5,0.0,5.96,313.78759665216205,146.0,3.6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.43,37.6,19.3,57.0,6.0,40.0,20.0,721.1,0.0,90.0,4.0,0.0,5.91,316.98304130818434,76.0,1.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.43,16.7,14.2,30.9,9.0,42.0,18.0,721.3,0.0,90.0,2.7,0.0,5.56,326.42478667726056,21.0,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.24,9.1,12.3,21.4,10.0,29.0,4.0,721.4,0.0,91.0,1.9,0.0,5.56,323.7997324528843,22.0,1.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.23,5.7,11.2,16.8,11.0,32.0,6.0,721.4,0.0,91.0,1.8,0.0,5.56,328.15687836321746,348.0,2.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.15,3.5,11.6,15.1,10.0,25.0,14.0,721.1,0.0,91.0,3.1,0.0,5.56,326.267068240827,345.0,3.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.19,4.6,14.7,19.2,8.0,26.0,8.0,720.8,0.0,90.0,3.9,0.0,5.56,331.28625237149146,347.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.13,5.0,15.2,20.2,8.0,31.0,7.0,720.2,0.0,90.0,3.7,0.0,5.56,335.5378773445037,347.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.12,7.5,16.9,24.5,6.0,29.0,5.0,719.8,0.0,89.0,5.1,0.0,5.56,342.4358925557669,349.0,0.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.1,5.7,16.0,21.7,7.0,31.0,5.0,719.7,0.0,88.0,5.9,0.0,5.56,347.20165945568345,19.0,0.6102679322185596,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1.28,9.5,17.5,26.9,7.0,26.0,9.0,719.8,0.0,87.0,5.554032561428334,0.0,5.57,348.34514930392993,348.0,0.5884452773872728,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
1.28,11.9,14.5,26.3,8.0,40.0,8.0,720.1,0.0,85.0,4.2,0.0,5.63,342.8312601839175,12.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.43,20.7,16.1,36.8,7.0,34.0,9.0,720.8,0.0,84.0,3.1,0.002,5.79,346.073217798295,11.0,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.42,21.7,15.1,36.8,8.0,42.0,10.0,721.6,0.0,83.0,2.5,0.016336980815883837,5.97,345.6191579442153,7.0,0.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.39,19.2,12.8,32.0,10.0,43.0,13.0,722.4,0.0,82.0,2.3,0.009473200328646111,6.42,338.6531618421105,8.0,0.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.32,13.2,11.0,24.2,11.0,46.0,13.0,723.1,0.0,79.0,3.0,0.00599526144190838,7.42,333.9465228904318,353.0,1.4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.35,13.4,10.6,24.0,14.0,40.0,11.834016173962585,723.2,0.0,73.0,6.9,-0.0007437967165074416,8.86,330.66842809065184,353.0,3.5,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1.3,9.9,9.5,19.4,18.0,47.0,14.0,722.6,0.0,62.0,6.1,-0.00852744966423695,12.33,328.30848450780564,303.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.35,10.4,11.2,21.5,22.0,48.0,19.0,721.7,0.0,55.0,3.1,-0.01446420379964694,14.19,317.6752061443298,297.0,6.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.35,10.5,13.4,23.9,25.0,62.0,15.0,721.3,0.0,49.0,3.0,-0.016780945820442025,16.24,312.2877542617843,279.0,2.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.26,10.3,14.7,25.0,25.0,59.0,10.0,720.8,0.0,44.0,3.2,-0.014914080788775624,17.69,310.1827124743499,342.0,1.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.52,24.8,23.1,47.9,19.0,43.0,9.0,721.3,0.0,48.0,3.2,-0.009371114603284034,17.55,313.2289354481692,129.0,7.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.52,33.4,28.6,62.0,14.0,64.0,15.0,722.4,0.0,57.0,2.5,-0.0016755267318160072,15.59,310.9021155066155,153.0,7.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.66,35.5,34.8,70.3,12.0,64.0,17.0,723.6,0.0,64.0,2.5162877644220276,0.006,13.78,311.0918922520459,154.0,4.2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.92,39.4,43.1,82.4,10.0,81.0,36.0,725.0,0.0,69.0,3.2172777834349016,0.0,12.5,314.21556078863534,167.0,1.2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.8166791430441886,39.2,37.8,77.0,8.0,120.0,36.76337148448283,726.1,0.0,72.0,5.4,0.0,11.79,317.4110054446576,174.0,1.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.78,32.8,31.7,64.5,8.0,128.0,37.26759114515528,726.7,0.0,74.0,3.6,0.0,11.03,326.8527508137339,172.0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.84,32.16917688795753,29.2,93.9,6.0,106.0,38.0,727.3,0.0,74.0,3.1,0.0,10.47,324.2276965893576,184.0,0.7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.64,28.119277137004307,25.2,69.4,6.0,118.0,29.0,727.8,0.0,77.0,2.5,0.0,9.17,328.58484249969075,16.0,0.7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.63,25.02314429676835,27.8,98.0,6.0,85.0,23.0,728.0,0.0,79.0,2.9,0.0,8.84,326.69503237730027,322.0,0.7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.44,24.3,24.8,49.2,7.0,98.0,25.0,728.3,0.0,78.0,2.7,0.0,9.03,331.7142165079648,287.0,0.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.21,6.2,21.2,27.5,10.0,67.0,13.0,728.3,0.0,76.0,4.0,0.0,8.79,335.965841480977,334.0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.09,4.0,12.3,16.3,15.0,37.0,11.0,728.3,0.0,77.0,2.7,0.0,7.83,342.8638566922402,328.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.17,3.8,14.1,18.0,14.0,24.0,2.0,728.3,0.0,79.0,3.3,0.0,7.27,347.6296235921567,318.0,1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.23,6.3,22.6,28.9,8.0,20.0,9.0,728.3,0.0,80.0,3.5,0.0,6.97,348.7731134404032,317.0,3.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.32,19.8,24.5,44.3,7.0,33.0,16.0,728.3,0.0,80.0,2.7,0.0,7.05,343.25922432039084,319.0,0.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.72,39.4,25.5,64.9,7.0,54.0,15.0,728.3,0.0,80.0,2.7,0.015971516095858,7.23,346.5011819347682,334.0,0.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.5,24.5,20.7,45.1,12.0,77.0,24.0,728.3,0.0,74.0,3.0,0.012996693441707764,8.91,346.0471220806886,353.0,0.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.34,21.3,18.6,39.9,15.0,67.0,21.0,728.3,0.0,65.0,5.4,0.006757709028988659,10.84,339.08112597858377,349.0,2.1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.29,10.6,13.1,23.8,26.0,63.0,17.0,728.3,0.0,49.0,6.8,0.0024261619260294784,13.64,334.3744870269051,353.0,4.4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.27,7.1,9.8,16.8,30.303238320070633,53.0,17.0,728.3,0.0,41.0,3.8,-0.004420784514003906,15.64,331.0963922271251,350.0,2.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.27,6.7,9.6,16.3,29.666313957842263,43.0,12.0,728.3,0.0,36.0,3.5,-0.012271193428699992,17.14,328.73644864427894,350.0,2.1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.31,6.5,9.4,15.9,27.213638127001683,42.0,10.0,728.3,0.0,29.0,2.8,-0.018407939804104073,18.41,318.1031702808031,350.0,5.3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.37,6.9,10.4,17.3,27.19426924496208,32.0,13.0,727.9,0.0,25.0,2.2,-0.021039660183048314,19.74,312.7157183982576,337.0,10.2,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.35,7.0,11.8,18.9,25.34193230215701,36.0,13.0,727.4,0.0,23.0,2.0,-0.01957478007069939,19.98,310.61067661082313,23.0,6.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.32,6.8,12.1,19.0,23.713341818245723,37.0,4.0,727.3,0.0,23.0,2.0,-0.014516497813526052,20.13,313.6568995846424,57.0,4.7,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.68,22.1,34.4,56.4,27.0,39.0,3.0,727.3,0.0,25.0,2.3,-0.007328541329527625,19.46,311.33007964308877,147.0,7.5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.66,26.7,35.0,61.7,18.0,70.0,9.0,727.7,0.0,34.0,2.5,0.0005019606384275635,17.26,311.5198563885192,144.0,13.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.5,20.4,30.4,50.7,19.0,80.0,10.0,728.1,0.0,36.0,2.1,0.0,15.13,314.64352492510864,143.0,14.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.55,20.3,36.4,56.7,15.0,64.0,10.0,728.3,0.0,36.0,2.2,0.0,14.09,317.8389695811309,155.0,13.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.64,23.1,36.9,60.0,13.0,75.0,20.0,728.3,0.0,39.0,3.2,0.0,13.22,327.2807149502072,155.0,11.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.54,23.9,36.0,59.8,12.0,80.0,19.0,728.3,0.0,46.0,3.0,0.0,12.43,324.6556607258309,154.0,11.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.41,13.5,32.7,46.2,14.0,77.0,20.0,728.3,0.0,52.0,5.0,0.0,11.73,329.01280663616404,157.0,9.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.43,11.6,31.4,43.0,14.0,58.0,17.0,728.1,0.0,56.0,4.2,0.0,11.29,327.12299651377356,160.0,8.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.31,10.4,27.7,38.1,16.0,62.0,14.0,727.8,0.0,60.0,3.2,0.0,10.67,332.1421806444381,146.0,9.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.23,7.0,17.7,24.8,20.0,55.0,14.0,727.4,0.0,70.0,2.6,0.0,9.0,336.3938056174503,148.0,9.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.21,6.9,18.5,25.4,18.0,44.0,9.0,726.8,0.0,76.0,2.2,0.0,8.15,343.29182082871347,142.0,8.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.44,12.6,28.7,41.3,12.0,41.0,7.0,726.6,0.0,78.0,6.2,0.0,7.98,348.05758772863,104.0,4.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.35,31.8,31.2,63.0,7.0,55.0,14.0,726.3,0.0,80.0,2.9,0.0,7.08,349.2010775768765,50.0,3.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.71,38.24086800471399,35.8,76.31837071727713,6.0,67.0,19.0,726.2,0.0,82.0,2.7,0.0,7.01,343.68718845686413,53.0,4.4,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.96,33.89858532416656,34.9,76.01764827459104,7.0,91.0,26.0,726.0,0.0,82.0,2.7,0.014963521292544132,6.93,346.9291460712415,43.0,1.1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1.77,35.70030690483696,33.1,86.8,9.0,106.0,28.0,726.1,0.0,80.0,2.9,0.012751465527723731,8.57,346.4750862171619,343.0,4.3,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.66,39.3,32.4,71.7,15.0,106.0,38.0,726.5,0.0,71.0,5.1,0.0070219860351981925,10.9,339.50909011505706,61.0,5.2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.39,17.7,27.2,44.8,30.0,84.0,31.0,726.8,0.0,62.0,5.0113842674388795,0.0022164812570694276,13.0,334.8024511633784,111.0,5.1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1.37,16.0,22.8,38.8,33.0,64.0,24.0,725.6,0.0,57.0,7.0,-0.004539890676937067,14.07,331.5243563635984,151.0,12.5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.51,16.3,20.1,36.4,33.0,84.0,22.0,724.5,0.0,50.0,4.6,-0.012162063400603787,15.4,329.16441278075223,149.0,12.6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.5,13.2,17.3,30.5,36.0,73.0,20.0,723.2,0.0,49.0,3.3,-0.018155787810439347,16.33,318.5311344172764,153.0,11.1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.52,11.5,18.1,29.6,36.59305670814935,65.0,26.0,722.2,0.0,46.0,3.0,-0.020746181646698683,17.59,313.14368253473083,156.0,9.7,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1.51,13.5,20.1,33.6,34.0,85.0,28.0,721.2,0.0,43.0,3.1,-0.01932335735895223,18.49,311.0386407472964,146.0,19.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.61,14.5,23.5,38.0,32.0,76.0,18.0,720.5,0.0,39.0,2.8,-0.014377524826744262,19.49,314.08486372111577,147.0,19.93301415291911,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1.56,13.8,25.8,39.6,28.0,71.0,16.0,720.7,0.0,37.0,5.5,-0.007298013473497299,19.81,311.75804377956206,133.0,16.400425689362976,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1.94,28.5,39.0,67.6,15.0,66.0,13.0,721.0,0.0,39.0,4.993581213303799,0.00028624552612593543,19.25,311.9478205249925,124.0,11.982203186827936,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True
1.95,28.482476469616124,42.0,84.6,10.0,77.0,14.0,721.3,0.0,43.0,4.8,0.0,18.1,315.0714890615819,117.0,4.7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.8914365694505746,30.752192132916093,43.9,97.9,7.0,78.0,29.0,721.7,0.0,47.0,3.0,0.0,17.0,318.2669337176042,178.0,2.8,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
