CO,NO,NO2,NOX,O3,PM10,PM25,PRS,RAINF,RH,SO2,SR,TOUT,WDR,WDV,WSR,CO_imputed,NO_imputed,NO2_imputed,NOX_imputed,O3_imputed,PM10_imputed,PM25_imputed,PRS_imputed,RAINF_imputed,RH_imputed,SO2_imputed,SR_imputed,TOUT_imputed,WDR_imputed,WDV_imputed,WSR_imputed
0.74,3.9,7.6,11.5,45.0,43.0,11.84049888519001,719.1,0.0,30.0,2.8,0.013549736248352678,36.81,133.7318091278841,130.0,13.9,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.71,3.8,7.6,11.4,44.0,37.0,10.321275430760476,718.8,0.0,30.0,2.0,-0.00013616648223192807,36.52,141.37989915423583,157.0,10.9,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.74,4.0,9.8,13.7,40.0,25.0,9.271402445556417,718.8,0.0,32.0,2.1,0.017,35.51,144.0123746030734,168.0,9.1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.91,5.0,16.1,21.1,30.0,36.0,8.95513250863134,719.3,0.0,32.0,2.1,0.0,34.9,150.66597926965895,121.0,8.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.9,5.4,14.0,19.3,29.0,42.0,8.72994246044196,719.8,0.0,32.0,2.2,0.0,34.58,157.04713134548936,109.0,10.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.77,4.9,7.6,12.4,24.0,34.0,8.67566124844419,720.4,0.0,44.0,2.2,0.0,32.44,157.8641684144153,112.0,18.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.72,4.0,4.3,8.3,23.0,59.0,8.321059786184502,720.6,0.0,55.0,1.8,0.0,30.45,166.3387033203,104.0,22.3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.7,3.4,3.5,6.9,23.0,36.0,8.043934004955856,720.6,0.0,58.0,1.8,0.0,29.74,158.1334105640733,98.0,19.2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.72,3.9,4.3,8.2,21.0,41.0,7.877264761913528,720.6,0.0,61.0,1.8,0.0,28.99,156.57849957059346,106.0,16.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.71,4.2,3.5,7.7,22.0,34.0,7.785552639241387,720.6,0.0,64.0,1.6,0.0,28.13,158.885536537972,100.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.69,4.4,3.0,7.4,22.0,30.0,7.8417881555954825,720.6,0.0,66.0,1.6,0.0,27.39,159.70469388534156,102.0,14.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.68,4.6,2.7,7.3,22.0,29.0,7.984281388358008,720.8,0.0,68.0,1.6,0.0,26.75,158.65043775055665,98.0,13.3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.67,5.1,2.7,7.8,21.0,26.0,8.20829182350834,721.0,0.0,70.0,1.5,0.0,26.27,157.45647006421595,110.0,10.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.69,5.6,3.9,9.6,19.0,29.0,8.635326303608101,721.1,0.0,72.0,1.6,0.0,25.82,162.60582613770524,105.0,9.6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.74,6.8,6.4,13.2,15.0,22.0,9.372918951465024,721.5,0.0,73.0,1.6,0.012,25.6,163.8369478185314,123.0,6.1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.97,7.865852195541393,12.0,26.0,12.0,18.0,10.134432027006941,721.8,0.0,69.0,1.8,0.02761958849263084,26.88,164.09391079484325,79.0,6.2,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1.06,7.2270243183718375,14.9,30.7,17.0,49.0,11.271948221026806,722.1,0.0,63.0,2.5,0.01722774286371469,28.69,161.2691482670121,86.0,5.5,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1.11,6.926273304342811,19.1,30.922571574813205,24.0,65.0,12.37149082487849,722.1,0.0,56.0,3.5,0.007071144327778785,30.96,153.4444709270224,82.9431959013911,6.0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False
1.18,6.641102166037767,19.7,31.5,41.0,72.0,11.378371049505036,722.2,0.0,51.0,3.4,0.0022930838648347676,32.08,146.2122031368268,97.0,8.1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1.03,6.6,16.7,23.3,59.0,75.71496851544686,12.181353335380289,722.1,0.0,45.0,3.409462278894651,0.0022718155669045337,33.29,133.33115131184383,58.0,11.4,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False
0.94,7.0,18.0,25.0,49.0,75.15083109110452,11.943892600203984,721.5,0.0,38.0,3.195058414818831,0.004432330141299401,34.77,121.64315116163431,86.0,15.0,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False
0.96,4.0,10.0,13.9,51.0,73.79722638763832,10.976260926241622,720.8,0.0,34.0,2.9952668777599167,0.006401125261280845,35.59,126.02557839891676,100.0,14.9,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False
0.95,4.2,9.1,13.2,39.0,74.0,11.436068100513609,720.4,0.0,34.0,2.8219701422161503,0.006778913129011646,35.12,131.81928423925754,105.0,13.1,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0.87,4.8,8.7,13.5,37.0,60.0,11.15,719.8,0.0,34.0,2.5,0.0057389795117088055,35.51,130.3439958493505,109.0,11.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.86,4.6,7.7,12.3,35.0,37.0,14.02,719.6,0.0,34.0,3.3,0.005129958379410396,35.93,133.52600625070153,94.0,16.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.81,4.5,7.3,11.7,32.0,52.0,12.14,719.9,0.0,34.0,2.2,-0.0072780835542509414,35.79,141.17409627705322,114.0,13.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.82,4.7,11.1,15.8,28.0,33.0,10.25,720.4,0.0,35.0,1.7,0.009,34.52,143.80657172589082,159.0,7.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.94,5.9,14.5,20.3,24.0,35.0,11.17,720.8,0.0,33.0,1.8,0.0,34.37,150.4601763924764,124.0,6.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.17,6.048124049296347,24.8,19.607949840399172,10.0,37.0,14.14,721.2,0.0,38.0,1.8,0.0,32.46,156.84132846830676,135.3027757161231,7.5,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0.8,5.4,6.7,12.0,25.0,57.0,10.46,721.2,0.0,46.0,1.7,0.0,31.83,157.65836553723273,114.0,19.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.74,4.0,3.7,7.7,23.0,59.0,7.63,721.6,0.0,58.0,1.7,0.0,30.03,166.13290044311742,109.0,22.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.78,3.8,4.8,8.6,21.0,26.0,8.31,722.0,0.0,62.0,1.6,0.0,29.06,157.92760768689075,97.0,17.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.81,4.0,5.1,9.1,18.0,32.0,7.61,722.7,0.0,67.0,2.2,0.0,28.19,156.37269669341086,93.0,15.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.74,4.0,5.5,9.6,24.0,22.0,7.12,723.2,0.04,70.0,1.7,0.0,26.31,158.67973366078942,67.0,16.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.71,3.3,4.9,8.2,29.0,46.0,3.6,724.0,0.04,85.0,1.6,0.0,22.48,159.49889100815898,91.0,18.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.69,3.9,4.6,8.6,31.0,13.0,3.6,724.5,0.02,85.0,1.6,0.0,22.27,158.44463487337407,125.0,14.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.68,4.2,2.9,7.1,32.0,6.0,3.823393926362429,724.5,0.0,79.0,1.5,0.001,23.16,157.25066718703334,126.0,13.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.69,4.5,3.2,7.7,33.0,6.0,4.027015117332658,724.5,0.0,72.0,1.6,0.0,23.79,162.40002326052266,134.0,12.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.72,4.7,4.1,8.8,29.0,6.0,3.6,724.5,0.0,74.0,2.0,0.001,23.71,163.63114494134885,108.0,12.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.77,5.9,7.5,13.4,23.0,6.0,3.6,724.0,0.0,77.0,2.0,0.036,23.41,163.88810791766068,109.72460532978803,7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.82,9.2,9.3,18.3,24.0,7.0,4.24,723.2,0.0,72.0,1.8,0.04925604020237942,25.25,161.06334538982952,95.56968974625292,6.4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
0.79,8.7,8.6,17.2,33.0,20.0,3.91,723.2,0.0,56.0,1.9,0.041030848068661065,28.19,153.23866804983982,86.96497488337755,6.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
0.9,8.665536067290336,15.9,27.6,33.0,15.0,5.99,723.1,0.0,49.0,2.6,0.033243996299765,30.29,146.0064002596442,66.97646907156661,8.4,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1.11,9.5,18.9,28.4,44.0,29.0,9.06,723.1,0.0,48.0,3.3,0.031221299363116836,30.92,133.12534843466125,66.54272386855484,10.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
0.9,5.0,13.1,18.0,57.0,46.0,7.85,722.9,0.0,44.0,3.3,0.03237452025104788,31.83,121.43734828445173,40.0,11.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.92,3.8,11.7,15.3,64.0,40.0,11.01,722.4,0.0,38.0,2.7,0.03399330996954305,32.88,125.81977552173419,92.0,15.2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,3.6,10.0,13.6,54.0,35.0,13.35,721.6,0.0,45.0,2.6619520076501293,0.03449289952011972,31.83,131.61348136207496,110.0,19.9,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9,4.0,8.6,12.6,44.0,43.0,13.36,721.4,0.0,50.0,2.7,0.033828069223967784,30.68,130.13819297216793,102.0,20.6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.98,4.1,9.5,13.6,40.0,36.0,17.82,721.8,0.0,53.0,2.0,0.03224755154120029,30.17,133.32020337351892,105.0,15.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.95,4.1,9.9,13.9,40.0,38.0,9.71,722.3,0.0,52.0,2.3,0.038,29.84,140.96829339987065,115.0,13.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.95,4.6,12.4,17.0,36.0,26.0,7.46,722.7,0.0,52.0,2.7,0.004,29.67,143.6007688487082,135.0,9.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.96,5.1,11.8,16.8,32.0,31.0,7.17,723.5,0.0,58.0,2.9,0.0,28.27,150.25437351529385,143.0,8.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.94,5.8,12.8,18.5,26.0,27.0,6.6,724.3,0.0,62.0,2.1,0.0,27.52,156.63552559112415,173.0,5.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.02,8.0,18.6,26.5,19.0,22.0,6.58,724.4,0.0,61.0,2.1,0.0,27.61,157.45256266005015,162.82521787650106,4.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.91,7.6,12.1,19.7,23.0,21.0,7.15,724.6,0.0,64.0,2.1,0.0,27.27,165.92709756593484,127.0,13.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.81,5.0,6.6,11.5,25.0,17.0,6.32,724.8,0.18,76.0,2.1,0.0,25.32,157.72180480970817,96.0,15.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.84,5.4,8.0,13.3,22.0,17.0,5.83,724.1,0.0,85.0,1.6,0.0,23.8,156.16689381622828,108.71416055800948,8.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.86,5.9,9.4,15.2,22.0,13.0,5.68,723.8,0.0,83.0,1.5,0.001,24.06,158.47393078360685,81.0,8.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.82,6.4,10.3,16.6,18.0,12.0,7.9,724.2,0.0,86.0,1.5,0.002,23.17,159.2930881309764,89.9819824866075,5.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.86,7.7,11.2,18.7,15.0,13.0,11.4,724.1,0.0,86.0,1.5,0.002,23.37,158.2388319961915,21.0,3.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.88,8.9,12.2,20.9,13.0,23.0,10.97,723.7,0.0,85.0,1.5,0.002,23.54,157.04486430985077,23.0,1.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.93,9.268327224004373,13.3,24.7,9.0,27.0,11.9,723.9,0.0,85.0,1.5,0.002,23.54,162.19422038334008,29.740322422759665,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.05,9.856140627993403,16.5,28.184247200523316,6.0,30.0,14.2,724.1,0.0,85.0,1.5,0.004,23.63,163.42534206416627,31.71472104876678,2.7,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0.87,9.906718192086874,14.9,28.1,15.0,45.0,7.72,724.6,0.0,81.0,1.5,0.032,24.21,163.6823050404781,32.654382638754925,4.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.98,9.52506758289808,15.4,31.5,17.0,26.0,11.25,725.0,0.0,74.0,1.5,0.03891280328526507,25.81,160.85754251264694,39.093499626220215,5.9,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
0.91,8.995572048710683,11.0,22.9,30.0,33.0,9.38,725.4,0.0,64.0,1.8,0.03333073647415132,27.61,153.03286517265724,76.0,5.5,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.83,8.9,9.1,17.9,41.0,29.0,9.56,725.5,0.0,58.0,1.5,0.025418317983636283,29.41,145.80059738246163,44.0,6.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.78,6.2,6.4,12.6,48.0,30.0,6.61,725.2,0.0,52.0,1.5,0.02205333659359254,30.44,132.91954555747873,29.0,7.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.79,4.8,6.0,10.8,53.0,24.0,7.75,724.8,0.0,42.0,1.5,0.021731466580106343,31.86,121.23154540726912,80.0,8.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.86,4.3,8.5,12.7,54.0,22.0,15.63,724.0,0.0,40.0,1.5,0.021957516293216628,32.18,125.61397264455161,79.0,13.1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.92,4.2,8.8,12.9,51.0,35.0,16.06115792279954,723.4,0.0,40.0,1.5,0.021197009024134017,32.5,131.4076784848924,94.0,14.7,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.88,4.0,8.8,12.7,42.0,40.0,11.84,723.0,0.0,44.0,1.5,0.019228577521149884,31.54,129.93239009498535,70.0,16.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.8,4.1,8.425497517343299,12.7,34.0,25.0,9.807972385121772,723.0,0.0,49.0,1.5,0.015736588341035355,30.43,133.11440049633634,92.0,16.8,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0.49,3.7,6.9,10.6,34.0,12.0,6.17,723.6,0.0,57.0,1.7,0.021,27.99,140.7624905226881,131.0,15.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.46,3.9,9.1,12.9,33.0,22.0,6.5,724.7,0.1,80.0,1.7,0.002,24.0,143.3949659715256,119.72932187100426,6.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.45,4.8,8.9,13.7,30.0,13.0,4.84,724.8,0.09,82.0,1.6,0.0,23.32,150.0485706381113,120.27383724358226,10.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.51,6.5,12.0,18.4,19.0,15.0,4.83,724.7,0.0,81.0,1.5,0.0,24.22,156.42972271394154,108.55012175715906,3.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.62,10.2,14.7,24.8,11.0,11.0,4.97,724.8,0.0,79.0,1.5,0.0,24.56,157.2467597828676,93.65528393356851,2.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.66,9.905701090733615,16.2,28.2,8.0,21.0,5.69,724.8,0.0,83.0,1.5,0.0,23.46,165.72129468875227,70.85470216404124,3.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.56,10.0,13.4,23.4,13.0,21.0,5.43,724.7,0.0,83.0,1.5,0.0,23.53,157.5160019325256,25.0,1.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.9,9.884679038798078,21.8,22.431839448647263,6.0,14.0,10.52,724.6,0.0,82.0,1.5,0.0,24.05,155.9610909390457,37.0,5.7,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.72,9.614958565941476,21.192890026523926,25.16177524222283,5.0,41.0,10.25,724.4,0.0,84.0,1.5,0.0,23.69,158.26812790642427,64.0,4.4,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.67,9.371056772135729,20.3,31.0,9.0,30.0,9.72,724.0,0.0,83.0,1.5,0.0,23.44,159.08728525379382,61.0,3.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.71,9.328814559522371,16.7,31.1,5.0,32.0,9.85,723.6,0.0,84.0,1.5,0.0,22.99,158.03302911900894,61.34104402140594,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.71,9.220508696615182,15.1,31.5,5.0,26.0,10.04,723.7,0.0,85.0,1.6,0.0,22.87,156.8390614326682,181.0,3.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.77,9.29013982459608,15.3,34.24664088521924,5.0,30.0,10.7,724.0,0.0,86.0,1.8,0.0,22.64,161.98841750615753,144.96891316984622,3.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0.85,9.638961714872972,16.7,33.13975934475089,0.39188609606080504,38.0,10.63,724.3,0.0,85.0,1.8,0.012,22.8,163.21953918698367,153.55480079131897,2.9,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False
0.87,9.473707337198748,18.1,31.307745395907755,11.0,42.0,10.71,724.4,0.0,80.0,2.0,0.03967492291028918,24.77,163.47650216329555,138.75258985357658,6.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
0.78,8.881071695173215,18.8,28.053793338941254,17.0,44.0,11.38,724.7,0.0,70.0,2.8,0.01787849597657067,26.61,160.65173963546434,120.15489727331479,5.4,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
0.82,8.14768167967208,21.0,23.62013807861846,31.0,46.0,12.21,724.8,0.0,62.0,2.6,0.021414376957902274,28.14,152.82706229547466,76.0,8.3,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.59,7.6,12.6,20.1,52.0,53.0,8.73,724.7,0.0,53.0,2.4,0.024558856491932207,29.18,145.59479450527905,85.0,14.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.54,4.2,10.0,14.1,64.0,35.0,10.67,724.6,0.0,49.0,2.2,0.029759476568941796,30.26,132.71374268029612,90.0,13.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.51,3.8,9.5,13.2,67.0,31.0,11.91,724.0,0.0,43.0,2.5,0.03680564517571459,31.35,121.02574253008657,107.0,13.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.54,3.3,8.9,12.2,71.0,32.0,16.84,723.3,0.0,40.0,2.45385618235222,0.043915530039255524,31.94,125.40816976736903,102.0,15.1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.44,3.2,7.8,11.0,66.0,47.0,11.95,722.6,0.0,37.0,3.5,0.04984604135076884,32.76,131.2018756077098,116.0,13.4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.41,3.3,8.6,11.9,63.0,31.0,10.81,722.1,0.0,37.0,3.1,0.05435052381876507,32.04,129.7265872178028,146.0,11.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.43,3.6,9.3,12.8,59.0,27.0,9.74,721.8,0.0,37.0,3.0478138450102517,0.064,31.93,132.90859761915377,128.0,13.2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.43,3.5,9.7,13.2,56.0,30.0,7.3,722.1,0.0,37.0,2.7104194420626255,0.05750867262116721,32.13,140.5566876455055,127.0,14.1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.43,3.4,11.1,14.4,51.0,24.0,6.44,722.1,0.0,38.0,2.1,0.014,30.88,143.18916309434303,142.0,12.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.46,3.9,12.4,16.2,47.0,18.0,6.87,722.3,0.0,39.0,1.7,0.0,30.14,149.84276776092875,120.0,11.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.45,3.9,12.5,16.3,45.0,21.0,7.38,722.6,0.0,40.0,2.1,0.0,29.64,156.223919836759,125.0,9.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.44,4.4,12.6,16.9,43.0,21.0,6.76,722.9,0.0,43.0,1.6,0.0,29.23,157.04095690568496,116.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.36,3.5,5.6,9.1,47.0,24.0,6.82,722.6,0.0,59.0,1.5,0.0,27.31,165.5154918115697,125.0,20.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.33,2.8,4.4,7.3,42.0,23.0,5.46,722.5,0.0,63.0,1.5,0.0,26.89,157.31019905534305,115.0,18.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.37,3.1,5.5,8.7,35.0,15.0,7.28,722.6,0.0,73.0,1.5,0.0,25.33,155.75528806186315,109.0,15.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.35,3.8,4.5,8.3,34.0,24.0,7.2,722.2,0.0,77.0,1.5,0.0,24.76,158.06232502924166,103.0,11.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.36,4.6,4.6,9.2,31.0,22.0,7.59,722.1,0.0,79.0,1.5,0.0,24.35,158.88148237661125,97.0,7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.34,5.5,4.8,10.4,27.0,21.0,7.52,722.1,0.0,81.0,1.5,0.0,23.74,157.82722624182637,10.0,3.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.38,7.1,8.7,15.7,18.0,20.0,7.57,722.1,0.0,81.0,1.5,0.0,23.34,156.6332585554856,200.0,3.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.44,7.6,9.7,17.1,20.0,25.0,9.34,722.1,0.0,83.0,1.5,0.0,23.43,161.78261462897493,62.0,5.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,8.51632369214465,16.1,28.0,10.0,33.0,9.37,722.1,0.0,84.0,1.5,0.012,23.39,163.0137363098011,142.0,4.2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.69,8.662224240808664,16.5,31.33673415109058,12.0,36.0,8.56,722.3,0.0,76.0,1.5,0.03502498033898618,25.01,163.27069928611297,115.15293422800393,6.3,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
0.56,8.375195768553823,19.8,28.010756956510647,18.0,28.0,11.94,722.7,0.0,66.0,1.9,0.013601675504548154,27.25,160.4459367582818,115.79779214295786,5.1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
0.66,7.955040418264823,19.3,23.323584993635325,33.0,45.0,12.86,722.9,0.0,61.0,2.0,0.007885487149402966,28.19,152.62125941829206,98.0,7.4,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.48,8.0,11.2,19.1,47.0,52.0,9.34,722.6,0.0,53.0,2.0,0.005035008700924229,29.36,145.3889916280965,84.0,14.4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.46,4.8,8.5,13.3,52.0,47.0,10.26,722.2,0.0,48.0,2.5,0.004527345556030529,30.69,132.50793980311352,109.0,15.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.41,3.9,6.7,10.6,50.0,44.0,11.5,721.8,0.0,44.0,2.1,0.005914692933545386,31.82,120.819939652904,99.0,16.1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.41,4.1,7.5,11.5,53.0,34.0,10.22,721.3,0.0,40.0,2.0,0.007540296417343162,32.57,125.20236689018645,102.0,15.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.38,3.3,6.7,10.0,56.0,33.0,10.82,720.6,0.0,39.0,1.8,0.008155675098258895,33.13,130.99607273052723,87.0,15.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.37,3.4,6.8,10.2,57.0,29.0,6.79,720.1,0.0,38.0,1.8,0.007548967194935148,33.63,129.52078434062022,95.0,14.2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.37,3.4,7.2,10.6,59.0,31.0,6.15,720.0,0.0,36.0,2.1,0.007930177655145573,33.88,132.7027947419712,117.0,14.5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.37,3.5,9.2,12.7,57.0,24.0,7.07,720.2,0.0,36.0,2.7,-0.005144791123250392,33.61,140.3508847683229,130.0,12.2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.41,3.5,11.2,14.6,50.0,25.0,7.38,720.3,0.0,39.0,3.1,0.012,32.33,142.98336021716042,125.0,12.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.42,3.9,11.2,15.0,46.0,34.0,6.59,720.6,0.0,40.0,2.3,0.0,31.29,149.6369648837462,118.0,13.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.37,3.9,10.0,13.9,47.0,20.0,5.97,720.9,0.0,39.0,2.5,0.0,30.77,156.0181169595764,115.0,13.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.31,3.4,7.0,10.4,51.0,22.015190734174713,5.44,721.1,0.0,37.0,1.9,0.0,30.62,156.83515402850242,135.0,15.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.28,3.1,6.3,9.4,52.0,22.811692334658694,5.45,721.3,0.0,37.0,2.0,0.0,30.28,165.30968893438708,126.0,15.3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.32,2.8,6.8,9.6,39.0,21.634232372237744,6.97,721.1,0.0,52.0,2.6,0.0,27.59,157.10439617816047,102.0,18.8,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.3,3.0,5.4,8.4,35.0,24.569913612654982,6.1,720.9,0.0,61.0,1.7,0.0,26.09,155.54948518468058,103.0,15.1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.3,3.2,5.1,8.4,32.0,26.81082979187589,6.59,720.6,0.0,68.0,1.6,0.0,25.12,157.85652215205906,86.0,13.1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
